6870;Reductaquic;;ra;6870;1059;;1;1;3330;Reductaquic;Cryosol;2;;false;;true;true;true;true;true;true;true;false;true;false
6900;Reductic;;rd;6900;;;;;3340;Reductic;;;;false;;false;false;false;false;false;false;false;false;false;false
6930;Reductigleyic;;ry;6930;;;;;3350;Reductigleyic;Gleysol;;;false;;false;false;false;false;false;false;false;false;false;false
6960;Relocatic;;rc;6960;;1048;2;3;3590;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
6990;Albi-Relocatic;Albi-;rc;6960;;1048;1;3;3360;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7020;Argi-Relocatic;Argi-;rc;6960;;1048;1;3;3370;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7050;Calci-Relocatic;Calci-;rc;6960;;1048;1;3;3380;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7080;Cambi-Relocatic;Cambi-;rc;6960;;1048;1;3;3390;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7110;Cohesi-Relocatic;Cohesi-;rc;6960;;1048;1;3;3400;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7140;Cryi-Relocatic;Cryi-;rc;6960;;1048;1;3;3410;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7170;Duri-Relocatic;Duri-;rc;6960;;1048;1;3;3420;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7200;Ferrali-Relocatic;Ferrali-;rc;6960;;1048;1;3;3430;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7230;Ferri-Relocatic;Ferri-;rc;6960;;1048;1;3;3440;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7260;Foli-Relocatic;Foli-;rc;6960;;1048;1;3;3450;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7290;Fragi-Relocatic;Fragi-;rc;6960;;1048;1;3;3460;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7320;Gypsi-Relocatic;Gypsi-;rc;6960;;1048;1;3;3470;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7350;Histi-Relocatic;Histi-;rc;6960;;1048;1;3;3480;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7380;Hydragri-Relocatic;Hydragri-;rc;6960;;1048;1;3;3490;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7410;Irragri-Relocatic;Irragri-;rc;6960;;1048;1;3;3500;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7440;Limoni-Relocatic;Limoni-;rc;6960;;1048;1;3;3510;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7470;Natri-Relocatic;Natri-;rc;6960;;1048;1;3;3520;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7500;Niti-Relocatic;Niti-;rc;6960;;1048;1;3;3530;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7530;Petroduri-Relocatic;Petroduri-;rc;6960;;1048;1;3;3540;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7560;Petrogypsi-Relocatic;Petrogypsi-;rc;6960;;1048;1;3;3550;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7590;Petroplinthi-Relocatic;Petroplinthi-;rc;6960;;1048;1;3;3560;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7620;Pisoplinthi-Relocatic;Pisoplinthi-;rc;6960;;1048;1;3;3570;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7650;Plinthi-Relocatic;Plinthi-;rc;6960;;1048;1;3;3580;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7680;Sali-Relocatic;Sali-;rc;6960;;1048;1;3;3600;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7710;Sombri-Relocatic;Sombri-;rc;6960;;1048;1;3;3610;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7740;Spodi-Relocatic;Spodi-;rc;6960;;1048;1;3;3620;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7770;Thioni-Relocatic;Thioni-;rc;6960;;1048;1;3;3630;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7800;Tsiteli-Relocatic;Tsiteli-;rc;6960;;1048;1;3;3640;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7830;Verti-Relocatic;Verti-;rc;6960;;1048;1;3;3650;Relocatic;;4;Epi;false;;true;false;false;false;false;false;false;false;false;false
7860;Rendzic;;rz;7860;1006;1030;2;1;3660;Rendzic;;2;Ano - Panto;false;;false;false;false;false;true;true;false;false;false;false
7890;Somerirendzic;;sr;7860;;1030;1;1;3670;Rendzic;;;;false;;false;false;false;false;false;false;false;false;false;false
7920;Retic;;rt;7920;1066;;;3;3680;Retic;;;;false;;false;false;false;false;false;false;false;false;false;true
7950;Rheic;;rh;7950;;;;;3690;Rheic;Histosol;;;false;;false;false;false;false;false;false;false;false;false;false
7980;Rhodic;;ro;7980;1067;;1;1;3700;Rhodic;;;;false;;false;false;false;false;false;false;false;false;false;false
8010;Rockic;;rk;8010;1051;1051;2;1;3710;Rockic;Histosol;1;Epi - Endo;false;;true;true;false;false;false;false;false;false;false;false
8040;Rubic;;ru;8040;1067;;2;1;3720;Rubic;;2;ohne Epi;false;;false;false;false;false;false;false;false;false;false;false
8070;Rustic;;rs;8070;1064;;;1;3730;Rustic;Podzol;;;false;;false;false;false;false;false;false;false;false;false;false
8100;Hypersalic;;jz;8160;;1031;1;1;3740;Salic;;2;;false;;true;true;true;true;true;true;true;false;true;false
8130;Protosalic;;qz;8160;;1031;3;1;3750;Salic;;2;;false;;true;true;true;true;true;true;true;false;true;true
8160;Salic;;sz;8160;;1031;2;1;3760;Salic;;2;;false;;true;true;true;true;true;true;true;false;true;false
8190;Sapric;;sa;8190;1050;1050;3;1;3780;Sapric;;2;no subqualifier if no organic material is present >= 60 cm of the soil surface;false;;true;true;true;true;true;true;true;false;true;false
8220;Saprolithic;;sh;8220;;;;;3770;Saprolithic;;2;;false;;true;true;true;true;true;true;true;false;true;false
8250;Hypersideralic;;jr;8280;1055;1049;1;1;3790;Sideralic;;2;;false;;true;true;true;true;true;true;true;false;true;false
8280;Sideralic;;se;8280;1055;1049;2;1;3800;Sideralic;;2;;false;;true;true;true;true;true;true;true;false;true;false
8310;Silandic;;sn;8310;1062;;2;2;3810;Silandic;Andosol;2;;false;;true;true;true;true;true;true;true;false;true;false
8340;Siltic;;sl;8340;1054;1054;4;4;1040;Siltic;;2;no subqualifier if a limiting layer starts < 60 cm from the mineral soil surface;false;20;true;true;true;true;true;true;true;true;true;false
8370;Akroskeletic;;kk;8490;;1032;2;1;3820;Skeletic;;;;false;;false;false;false;false;false;false;false;false;false;false
8400;Ejectiskeletic;;jk;8490;;1032;2;1;3830;Skeletic;;5;;false;;true;true;false;false;false;false;false;false;true;false
8430;Fractiskeletic;;fk;8490;;1032;2;1;3840;Skeletic;;5;;false;;true;true;false;false;false;false;false;false;true;false
8460;Orthoskeletic;;ok;8490;;1032;1;1;3850;Skeletic;;5;;false;;true;true;false;false;false;false;false;false;true;false
8490;Skeletic;;sk;8490;;1032;3;1;3860;Skeletic;;5;;false;;true;true;false;false;false;false;false;true;true;false
8520;Argisodic;;as;8580;;1033;1;1;3870;Sodic;;2;;false;;false;false;false;false;false;false;false;false;false;true
8550;Protosodic;;qs;8580;;1033;3;1;3880;Sodic;;2;;false;;false;false;false;false;false;false;false;false;false;true
8580;Sodic;;so;8580;;1033;2;1;3890;Sodic;;2;;false;;true;true;true;true;true;true;true;false;true;true
8610;Solimovic;;sv;8610;;;;;3900;Solimovic;;2;Ano - Panto;false;;false;false;false;false;true;true;false;true;false;false
8640;Sombric;;sb;8640;;;;;3910;Sombric;;2;;false;;true;true;true;true;true;true;true;false;true;false
8670;Someric;;si;8670;1006;;;1;3920;Someric;;;;false;;false;false;false;false;false;false;false;false;false;false
8700;Hyperspodic;;jp;8760;;1034;1;1;3930;Spodic;;;;false;;false;false;false;false;false;false;false;false;false;false
8730;Protospodic;;qp;8760;;1034;3;1;3940;Spodic;;2;;false;;true;true;true;true;true;true;true;false;true;true
8760;Spodic;;sd;8760;;1034;2;1;3950;Spodic;;2;;false;;true;true;true;true;true;true;true;false;true;true
8790;Hyperspolic;;jj;8820;;1035;1;1;3960;Spolic;Technosol;2;;false;;true;true;true;true;true;true;true;false;true;false
8820;Spolic;;sp;8820;;1035;2;1;3970;Spolic;Technosol;2;;false;;true;true;true;true;true;true;true;false;true;false
8850;Inclinistagnic;;iw;8940;;1036;1;1;3980;Stagnic;;;;false;;true;true;true;true;true;true;true;false;true;false
8880;Protostagnic;;qw;8940;;1036;4;1;3990;Stagnic;;2;;false;;true;true;true;true;true;true;true;false;true;false
8910;Relictistagnic;;rw;8940;;1036;2;1;4000;Stagnic;;2;;false;;true;true;true;true;true;true;true;false;true;false
8940;Stagnic;;st;8940;;1036;3;1;4010;Stagnic;;2;;false;;true;true;true;true;true;true;true;false;true;false
8970;Subaquatic;;sq;8970;;;;;4020;Subaquatic;;;;false;;false;false;false;false;false;false;false;false;false;false
9000;Sulfatic;;su;9000;;;;;4030;Sulfatic;Solonchak;;;false;;false;false;false;false;false;false;false;false;false;false
9030;Hypersulfidic;;js;9090;;1037;1;1;4040;Sulfidic;;2;;false;40;true;true;true;true;true;true;true;true;true;false
9060;Hyposulfidic;;ws;9090;;1037;2;1;4050;Sulfidic;;2;;false;40;true;true;true;true;true;true;true;true;true;false
9090;Sulfidic;;sf;9090;;1037;3;3;4060;Sulfidic;;2;;false;40;true;true;true;true;true;true;true;true;true;false
9120;Takyric;;ty;9120;1047;;;1;4070;Takyric;;;;false;;false;false;false;false;false;false;false;false;false;false
9150;Hypertechnic;;jt;9210;1038;1038;1;1;4080;Technic;;5;;false;;true;true;false;false;false;false;false;false;true;false
9180;Prototechnic;;qt;9210;1038;1038;3;1;4090;Technic;;5;;false;;true;true;false;false;false;false;false;false;true;false
9210;Technic;;te;9210;1038;1038;2;1;4100;Technic;;5;;false;;true;true;false;false;false;false;false;false;true;false
9240;Prototephric;;qf;9300;;1039;3;1;4110;Tephric;;2;;false;;true;true;true;true;true;true;true;false;true;false
9270;Technotephric;;tt;9300;;1039;1;1;4120;Tephric;;2;;false;10;true;true;true;true;true;true;true;true;true;false
9300;Tephric;;tf;9300;;1039;2;1;4130;Tephric;;2;;false;10;true;true;true;true;true;true;true;true;true;false
9330;Terric;;tr;9330;1057;1057;6;1;4140;Terric;;2;Panto;false;;false;false;false;false;true;false;false;false;false;false
9360;Hyperthionic;;ji;9420;;1040;1;1;4150;Thionic;;2;;false;40;true;true;true;true;true;true;true;true;true;false
9390;Hypothionic;;wi;9420;;1040;2;1;4160;Thionic;;2;;false;40;true;true;true;true;true;true;true;true;true;false
9420;Thionic;;ti;9420;;1040;3;1;4170;Thionic;;2;;false;40;true;true;true;true;true;true;true;true;true;false
9450;Thixotropic;;tp;9450;;;;;4180;Thixotropic;;;;false;;false;false;false;false;false;false;false;false;false;false
9480;Thyric;;th;9480;1052;1052;3;1;4190;Thyric;;1;Epi - Endo;true;;true;true;false;false;false;false;false;false;false;false
9510;Tidalic;;td;9510;;;;;4200;Tidalic;;;;false;;false;false;false;false;false;false;false;false;false;false
9540;Tonguic;;to;9540;;;;;4210;Tonguic;;;;false;;false;false;false;false;false;false;false;false;false;false
9570;Radiotoxic;;rx;9600;;1041;1;1;4220;Toxic;;;;false;;false;false;false;false;false;false;false;false;false;false
9600;Toxic;;tx;9600;;1041;2;1;4230;Toxic;;;;false;;false;false;false;false;false;false;false;false;false;false
9630;Organotransportic;;ot;9690;;1042;1;1;4240;Transportic;;2;Ano - Panto;false;;false;false;false;false;true;true;false;false;false;false
9660;Skeletotransportic;;kt;9690;;1042;1;1;4250;Transportic;;2;Ano - Panto;false;;false;false;false;false;true;true;false;false;false;false
9690;Transportic;;tn;9690;;1042;2;1;4260;Transportic;;2;Ano - Panto;false;;false;false;false;false;true;true;false;false;false;false
9720;Tsitelic;;ts;9720;;;;;4270;Tsitelic;;;;false;;false;false;false;false;false;false;false;false;false;false
9750;Relictiturbic;;rb;9780;;1043;1;1;4280;Turbic;;2;only if clearly recognizable as a layer;false;;true;true;true;true;true;true;true;false;true;false
9780;Turbic;;tu;9780;;1043;2;1;4290;Turbic;;2;only if clearly recognizable as a layer;false;;true;true;true;true;true;true;true;false;true;false
9810;Anthroumbric;;aw;9900;1006;1044;2;1;4300;Umbric;;2;Ano - Panto;false;;false;false;false;false;true;true;false;false;true;true
9840;Someriumbric;;sw;9900;1006;1044;1;1;4310;Umbric;;;;false;;false;false;false;false;false;false;false;false;true;true
9870;Tonguiumbric;;tw;9900;1006;1044;2;1;4320;Umbric;;2;Ano - Panto;false;;false;false;false;false;true;true;false;false;true;true
9900;Umbric;;um;9900;1006;1044;3;1;4330;Umbric;;2;Ano - Panto;false;;false;false;false;false;true;true;false;false;true;true
9930;Hyperurbic;;jx;9960;;1045;1;3;4340;Urbic;Technosol;2;;false;;true;true;true;true;true;true;true;false;true;false
9960;Urbic;;ub;9960;;1045;2;3;4350;Urbic;Technosol;2;;false;;true;true;true;true;true;true;true;false;true;false
9990;Uterquic;;uq;9990;;;;;4360;Uterquic;Gleysol - Planosol - Stagnosol;2;;false;;true;true;true;true;true;true;true;false;true;false
10020;Vermic;;vm;10020;;;;;4370;Vermic;;;;false;;false;false;false;false;false;false;false;false;false;false
10050;Protovertic;;qv;10080;;1046;2;1;4380;Vertic;;2;;false;;true;true;true;true;true;true;true;false;true;false
10080;Vertic;;vr;10080;;1046;1;1;4390;Vertic;;2;;false;;true;true;true;true;true;true;true;false;true;true
10110;Vitric;;vi;10110;;;;;4400;Vitric;;2;;false;10;true;true;true;true;true;true;true;true;true;true
10140;Wapnic;;wa;10140;1004;;3;2;4410;Wapnic;;2;;false;;true;true;true;true;true;true;true;false;true;false
10170;Xanthic;;xa;10170;1067;;;1;4420;Xanthic;;;;false;;false;false;false;false;false;false;false;false;false;false
10200;Nudiyermic;;ny;10260;1047;1047;1;1;4430;Yermic;;;;false;;false;false;false;false;false;false;false;false;false;false
10230;Paviyermic;;yo;10260;1047;1047;1;1;4440;Yermic;;;;false;;false;false;false;false;false;false;false;false;false;false
10260;Yermic;;ye;10260;1047;1047;2;1;4450;Yermic;;;;false;;false;false;false;false;false;false;false;false;false;false
10290;Mahic;;ma;10290;;;;;2480;Mahic;;;;false;;false;false;false;false;false;false;false;false;false;false
10320;Minerolimnic;;ml;4020;;1068;1;2;2370;Limnic;;2;;false;;true;true;true;true;true;true;true;false;true;false
10350;Organolimnic;;oo;4020;;1068;1;2;2380;Limnic;;2;;false;;true;true;true;true;true;true;true;false;true;false
